Using: ,adj_low,adj_close_tomorrow,sentiment_p,sentiment_n,adj_open_tomorrow
Predict: ,adj_close_tomorrow
Train RMSE 1: ,0.7390656124814272
Test RMSE 1: ,0.9436775867104346
Baseline RMSE 1: ,1.224528726329681
Predicted adj_close_tomorrow,True adj_close_tomorrow,Relative Error on adj_close_tomorrow
97.522,96.9562068066,0.00583582293564
98.0366,97.7129381768,0.00331196551713
96.7522,93.5887522092,0.0338018778895
94.3038,92.8131025547,0.0160618023837
93.9426,93.6171296356,0.00347657315743
94.0527,93.0401219658,0.0108832000736
93.5515,92.6901337071,0.00929294922284
93.9511,95.5373354875,0.016602791909
95.5423,95.9440785989,0.00418766057816
96.1479,96.1616388679,0.00014323354533
97.079,96.1332614415,0.00983812930385
95.9463,95.4049074977,0.00567416742025
95.9309,96.0859657308,0.00161389632018
96.7052,96.2846077155,0.00436806288123
96.8253,95.4994989189,0.0138825892481
96.5033,95.5940903402,0.00951118614523
96.5505,97.0886347964,0.00554312028448
96.7518,96.246771147,0.00524771023942
95.0889,92.5766240016,0.0271377305771
94.814,95.3008569343,0.00510851979525
94.4479,94.6954718381,0.002614895358
95.4306,95.3008569343,0.00136175701695
95.3843,93.8157716203,0.0167187543013
94.6666,94.4968298534,0.00179619875328
94.4391,94.2319738739,0.0021978252422
94.8931,94.2319738739,0.00701574809478
94.544,93.4090285088,0.0121507858051
94.8078,95.3481526449,0.00566723073645
95.6661,95.5562537717,0.00114985979325
95.9544,95.28193865,0.00705782603275
95.7684,94.4116975743,0.0143701701121
94.9692,93.4090285088,0.0167021700518
93.4215,92.2644723114,0.0125405161718
90.7534,91.053702119,0.0032982985894
92.4016,92.387441159,0.000153377655428
93.7648,94.3644018637,0.00635442332061
96.6038,96.9278293802,0.00334270304092
97.5947,97.4197047708,0.00179665316665
98.9912,99.1601869223,0.00170430167799
99.7745,99.5290934652,0.00246596276147
99.8891,99.4250429018,0.00466732099186
100.657,100.966883069,0.00306562703548
101.45,101.534431596,0.000836019673037
101.721,101.19390248,0.00520494891173
102.268,102.158734977,0.00107439344936
103.176,103.483014875,0.00296295622953
103.511,102.726283504,0.00764300695498
103.43,102.9722212,0.00444454493917
103.639,103.265454606,0.00361541011496
103.831,103.559955902,0.00262059499783
104.076,103.388955149,0.00664100312413
104.295,104.215458788,0.00076329377105
104.955,105.68796527,0.00693884621973
106.545,107.179471836,0.00591958886973
108.078,108.471477524,0.00362674418591
108.797,108.290976729,0.00466890907648
109.252,109.696982919,0.00405460580833
109.645,108.936979573,0.00649631565436
109.991,110.494986432,0.00456561347493
111.191,110.646987101,0.00492025615462
112.03,112.694246114,0.00589593606114
112.581,111.720491827,0.00770527863245
112.916,113.050497682,0.00119119478047
113.434,112.98399739,0.00398293880684
112.068,109.316981246,0.0251654581608
108.042,108.898979406,0.00786703938861
109.887,110.133984843,0.00223814224505
110.375,109.715983003,0.0060021220059
110.335,109.250480953,0.00992899073168
108.67,106.78047008,0.0176955178898
107.099,108.414477273,0.0121342802969
107.101,106.352968198,0.00703532871702
106.92,106.039466818,0.00830675769047
105.648,104.243958913,0.0134654590417
104.719,102.814202619,0.0185280991374
101.883,101.408196429,0.00468010307383
102.579,103.939957575,0.0130971169116
105.778,107.017971125,0.0115889942012
106.72,106.191467487,0.00498141593397
107.361,107.293472338,0.000626956346972
107.666,106.913470665,0.00703668184395
107.419,106.409968449,0.00947968256998
107.791,108.290976729,0.00462098739757
108.315,108.214976395,0.00092249414632
108.29,106.894470582,0.0130545016255
106.855,104.861461632,0.0190091580946
105.493,103.86395724,0.0156840592361
102.633,100.937944359,0.0167961024192
101.506,100.947444401,0.00553287325115
101.993,102.362950633,0.00361667784893
104.628,106.295967947,0.015694691268
106.367,106.409968449,0.000405265334466
105.467,103.787956906,0.0161799357472
105.396,104.709460963,0.00655832080842
104.508,104.310459206,0.00189680723788
103.712,101.479446743,0.0220049204553
101.936,100.690943272,0.0123695719918
102.689,103.284454689,0.00576686178364
103.702,104.07295816,0.00356547107859
105.587,106.78047008,0.0111800199642
106.862,107.331472505,0.00437504297922
107.892,107.445473007,0.00415171310943
105.77,103.683456446,0.0201268607011
108.437,109.54498225,0.0101176404377
111.677,112.955497264,0.0113217499234
111.999,111.302489987,0.00625767944238
113.775,112.698996135,0.0095438807015
112.589,112.717996219,0.00114281862858
113.329,113.582500024,0.00222861297275
114.458,114.390003579,0.000596228651226
114.526,113.426739417,0.00968882336042
114.079,114.180183663,0.000888025418362
115.366,116.373755517,0.00865848892808
117.66,119.101414432,0.0120987303237
119.927,120.608302923,0.00565020127962
121.409,121.199613597,0.00172444044103
121.748,121.914908767,0.00136679764591
122.449,122.758957068,0.00252680911745
122.79,122.506219441,0.00231939290427
123.433,123.502864044,0.000561930240922
124.967,126.845676805,0.01480787838
126.1,126.054083484,0.000360798424183
124.966,122.830486585,0.0173845815919
124.083,124.380292786,0.0023934415524
123.383,122.51575671,0.0070769093315
123.478,123.116604653,0.00293710013835
123.491,123.374110914,0.000944013156741
123.205,122.592054861,0.00499615743219
122.396,120.560616579,0.0152252258874
121.629,120.741824688,0.00734496975384
122.39,121.256837211,0.00934105073395
118.532,118.748535481,0.00182426968604
118.274,116.583575434,0.0145027737973
118.282,118.691311868,0.00344823925022
119.104,117.87110674,0.0104575703976
118.74,119.168175315,0.003597213436
120.173,121.161464521,0.00815657033121
121.801,122.525293979,0.00591086475057
122.253,121.595410258,0.00540624411497
122.092,120.074215863,0.0168014488381
121.51,121.323598093,0.00153943879668
121.535,120.827660109,0.00585522596705
120.021,117.670824092,0.0199696395079
118.369,118.49102922,0.00103221495158
118.406,117.546839596,0.00730654342215
119.361,120.522467503,0.00964067198652
119.693,118.67223733,0.00860436425385
119.322,118.500566489,0.00693355732864
119.386,119.521054265,0.00113288517314
120.189,121.457119858,0.0104399812675
120.816,120.179125821,0.0052983743728
120.571,119.788097795,0.00653234342026
120.6,120.703675613,0.000862921446971
120.722,121.218688135,0.00409562888509
121.598,120.980256412,0.00510526566747
121.357,120.45570662,0.00748162216985
121.124,120.913495529,0.00173893640715
120.908,120.331722124,0.00478879948933
120.228,118.977429936,0.0105149347523
120.707,121.695551582,0.00812233195291
121.504,121.037480025,0.0038565311019
122.139,122.668353013,0.00431158727743
122.813,123.669766251,0.00693115806726
124.246,124.251539656,4.57331708423e-05
125.931,126.511872393,0.00458963845877
126.484,124.518583186,0.0157820505518
124.42,122.687427551,0.0141197748035
121.831,119.358920693,0.0207092727849
121.516,122.983082888,0.0119289051409
122.832,122.744651164,0.000714930754291
122.037,119.978843174,0.0171567054893
120.702,119.225398928,0.0123846631439
119.697,119.959768636,0.00219296510086
121.443,122.219907978,0.00635994213425
121.843,120.974915968,0.00717285391552
120.968,120.539168764,0.00355421040783
120.964,120.678033257,0.00236869280385
122.655,123.493630573,0.00679157065332
123.507,123.321247064,0.00150510772476
124.055,124.681161414,0.00502007947036
124.811,124.566239075,0.00196543301875
124.95,124.556662213,0.00315947049799
125.329,125.830384808,0.00398810615955
126.349,126.931723894,0.0045925358616
126.155,124.135280302,0.0162718997932
125.571,126.457669244,0.00701286304973
126.244,126.203882411,0.000319960711279
125.842,124.767353169,0.00861622462258
125.573,125.01156314,0.00449277263651
124.989,124.460893597,0.00424295465766
125.093,124.614123383,0.00384509862857
124.655,123.8862819,0.00620889996663
124.109,123.206324725,0.00733050611051
123.474,122.392291487,0.00883485735987
122.19,122.028370746,0.00132716784971
122.726,123.426592542,0.00567515397584
123.681,123.148863555,0.00432120479497
123.064,121.788949205,0.0104701234938
121.909,121.549527665,0.00295525227361
122.036,122.200754255,0.00134820069583
122.351,121.913448406,0.00358895507412
122.49,122.46890638,0.000175022437344
122.359,121.243068093,0.0092054822685
122.388,122.210331116,0.00145117794675
122.387,121.654873142,0.00601732033838
122.6,122.689174197,0.000724293064523
123.005,122.104985639,0.00736886457963
122.476,121.386721017,0.00897737958671
120.732,119.260657738,0.0123377279952
120.482,120.117786853,0.00303215215002
121.417,121.243068093,0.00143085780083
121.535,121.089838307,0.00367474782796
120.839,120.668456396,0.00141114834124
120.781,120.371573686,0.00340248001261
118.971,117.38359286,0.013521041338
117.332,114.989377456,0.0203740450163
116.878,118.063550035,0.0100454527862
119.443,120.342843101,0.00747954188916
120.651,120.294958793,0.00296006029288
121.156,121.453759048,0.0024487497847
122.533,123.072248662,0.00438226700061
123.847,124.135280302,0.00232101592419
125.552,126.481611398,0.00734975965967
126.411,125.217465665,0.00953110772458
120.14,119.921461189,0.00182533451119
120.449,119.86400002,0.00487840976192
120.259,119.231927153,0.00861633780462
118.62,117.575130093,0.00889106874499
118.406,118.159318652,0.0020869113706
118.325,117.785821048,0.00457429252388
117.766,117.192055628,0.00489641673084
117.339,116.167331435,0.0100888391063
115.795,113.428349012,0.020862217338
112.21,109.789141597,0.0220501324794
109.762,110.51698308,0.00682812215561
110.613,110.75640462,0.00129822855994
111.081,111.131589175,0.000452461069563
113.246,115.172038228,0.0167267652524
112.165,109.178705467,0.0273550870804
110.083,110.862225905,0.00702684879857
110.135,110.775644854,0.00578689545391
111.267,111.554874314,0.00258174037219
112.083,112.709288329,0.00555984991785
112.422,112.074360621,0.00310394776143
111.961,110.640963219,0.0119340419627
110.116,108.370615656,0.0161098262855
105.707,101.742355187,0.0389686279557
97.9237,99.2026443538,0.012892102605
99.5228,99.7990915949,0.00276858826038
103.512,105.523061086,0.0190617020261
106.793,108.630358809,0.016912182345
108.346,108.986303131,0.00587262263366
108.597,108.476436941,0.00111247774744
106.392,103.627898078,0.0266731003546
106.536,108.072392036,0.0142169295816
107.211,106.177229028,0.009735976343
105.943,105.119016181,0.00784025687204
107.406,108.043531685,0.00590508721512
109.676,105.965586458,0.0350196847991
107.404,108.293654722,0.00821309903675
108.948,109.871353876,0.0084002921434
110.986,110.929566723,0.000504948530774
111.998,111.862718051,0.00120766162983
112.019,111.98777957,0.000279644841357
111.285,109.592370489,0.0154428592332
109.488,109.140224999,0.00318718654804
110.025,110.833365555,0.00729688090843
109.841,109.092124415,0.00686590655067
109.901,109.97717516,0.00068937579115
110.231,110.631343102,0.00361613621988
110.283,110.352359715,0.00062537522344
109.778,108.168593203,0.0148802390186
107.846,104.916993728,0.0279146106118
105.692,105.773184122,0.000768094630193
105.699,105.417239801,0.00267235151141
105.257,106.186849144,0.0087570496223
106.06,106.571653816,0.00480441862986
106.895,107.081520006,0.0017381769927
107.286,106.571653816,0.00670213624752
106.24,105.340278867,0.00854150741831
106.709,107.860749466,0.010673874179
107.808,107.360503393,0.00417241922105
107.81,107.543285612,0.00247557337702
107.212,106.023307159,0.0112114552919
107.322,107.61062643,0.00268073195956
107.598,106.821776853,0.00726302166704
107.518,107.485564911,0.000300534595216
108.26,109.448068737,0.0108554896451
109.341,109.43844862,0.000892363024418
110.872,111.112348942,0.00216687805346
112.971,114.556350753,0.0138417719869
112.797,110.900706372,0.0170996836185
111.102,110.198437846,0.00820153223522
113.152,114.739132972,0.0138345252008
114.793,115.951267688,0.00998887435128
115.733,114.960395658,0.00672009704886
116.27,116.576575279,0.00263253094007
117.084,117.913771513,0.00703581338196
117.978,117.365424856,0.00521656106863
117.808,116.826698316,0.00840060359929
117.344,116.961959131,0.00326442682835
117.257,116.488546278,0.00660012508089
114.472,112.817181296,0.0146641555179
112.912,112.179523168,0.00652708013769
112.496,111.802725183,0.00619884829745
111.133,108.537142646,0.0239212937293
109.501,110.310025473,0.00733231322049
110.139,109.841443364,0.00270965912543
112.309,113.319578609,0.00892214334387
114.068,114.759140142,0.00602331892896
115.126,115.261537455,0.00117962378016
115.235,113.764007002,0.0129328352042
114.535,114.85575501,0.00279158216592
114.806,114.034528632,0.00676557600435
114.661,113.821975923,0.00737066159572
114.634,114.295388776,0.00295928334252
114.605,113.367886043,0.0109133562263
113.427,112.343768443,0.00964016315663
112.67,111.300327869,0.0123065558875
112.781,115.000677312,0.0192995196301
114.229,114.276065802,0.000414229818999
114.516,114.227758368,0.00252244870069
113.399,111.706110315,0.0151586280489
112.537,112.237492089,0.00266677475707
111.373,109.348707537,0.0185094163616
109.364,108.672403461,0.00636150735065
107.718,106.749767589,0.00906849050562
107.957,107.570993967,0.00358711416694
106.755,105.290883083,0.0139039004118
104.99,102.440744479,0.0248897684219
104.229,103.696737762,0.00513063037546
103.875,103.600122894,0.00265310348146
104.557,104.933408072,0.00359133832927
105.154,104.373041838,0.0074804672987
104.496,103.204001936,0.0125211146752
104.418,105.0590074,0.00609676283292
104.675,103.687076276,0.00952627208263
103.551,101.696809996,0.0182283521027
101.428,101.783763377,0.00349474764734
100.751,99.2331308635,0.0152952172328
98.4649,97.2911720179,0.0120637319501
95.3889,93.1850401303,0.0236500419581
94.7119,93.6777759568,0.0110389038185
95.5412,95.1946293835,0.0036401588287
96.7222,96.5762219951,0.00151198985215
96.215,94.093219889,0.0225495651296
95.6993,96.1511165761,0.00469899798237
93.8442,93.8420212323,2.3381431086e-05
94.309,93.387931353,0.00986304793096
93.2919,93.5135306813,0.00236954233857
93.1669,93.0401178284,0.0013626681622
95.8732,97.986799067,0.021570559931
97.1712,96.0738246818,0.011422484983
97.0753,96.6052064555,0.00486623149211
93.2173,90.2576096317,0.0327914237555
91.4728,90.9049292469,0.00624696147641
92.2875,94.044912455,0.0186864781797
92.4913,93.1657171567,0.00723903540762
92.5854,91.2817272318,0.0142813117621
92.7506,93.0884252624,0.00362929577365
93.4114,93.8323597455,0.00448637905673
93.2294,91.3262780877,0.0208386343723
91.9882,92.2879140727,0.00324729658767
92.1777,92.2684870831,0.000983406709858
92.7412,91.5691154577,0.012800451239
91.8836,91.0154462542,0.00953851361688
91.67,91.2971376033,0.00408353206944
92.9763,93.8712137247,0.00953346844054
94.5065,95.3088109548,0.00841753166598
95.0537,93.5021009224,0.0165946314358
94.0106,93.2884040368,0.00774134728556
94.3148,94.1043375999,0.00223684688974
93.6335,91.9770822392,0.0180093495422
94.3132,93.3466850056,0.0103535666236
94.8664,93.9877756623,0.0093482197498
94.4605,94.1334780842,0.00347380824267
94.6647,93.9197811987,0.00793098519361
96.2589,97.649763201,0.0142434275454
99.0929,97.8634600866,0.0125626846913
98.4523,98.5919721964,0.00141689080826
99.804,100.058709911,0.00254590104293
99.6938,98.9513715039,0.00750290506651
98.7485,98.1354379409,0.00624722669039
98.7912,98.2228593941,0.00578583430511
98.8033,98.2714268681,0.00541196542586
99.4166,99.330197801,0.000869956153149
99.793,99.5827486657,0.00211169857858
101.262,101.583728594,0.00316719213116
102.562,102.933904371,0.00361188903635
103.026,102.768774959,0.00250414668849
103.45,102.885336897,0.00548498333147
103.377,102.875623402,0.00487479495088
103.411,103.662416481,0.0024261183547
103.641,103.089320288,0.00535568016725
103.351,102.642499527,0.0069024345887
103.067,102.176251777,0.00871986565966
103.594,104.594911981,0.00957260621682
107.484,106.421049003,0.00998523657814
106.692,105.8673798,0.00778926590879
106.801,106.83872928,0.000356332391532
107.531,107.936354192,0.00375254037643
107.391,106.663886373,0.00682136329058
107.772,107.780938275,8.07769857574e-05
106.792,105.430272534,0.0129179302421
106.169,105.546834472,0.0058940240635
106.326,105.896520284,0.00405273882241
107.126,107.275836545,0.00140101315756
108.106,108.829995713,0.00665622798821
109.028,108.888276682,0.00128156789875
108.583,106.702740352,0.0176207614773
106.234,104.400642085,0.0175651873525
104.883,103.846972882,0.00997761191402
104.335,104.060669767,0.00263807692646
103.987,102.933904371,0.0102354593375
103.089,102.652213022,0.00425416977581
102.616,102.069403334,0.00535870861958
101.972,101.360318214,0.00603013611298
98.748,95.0174061108,0.0392626286853
94.751,92.1130711663,0.0286378536896
92.1989,91.0543002334,0.0125701648525
91.4515,90.9571652854,0.00543455552755
92.0231,92.4530434843,0.00464988371439
92.3989,91.4914074993,0.00991866373472
92.1012,91.122294697,0.01074247205
