Using: ,adj_open_tomorrow,sentiment_n,adj_close_tomorrow,sentiment_p,adj_low
Predict: ,adj_close_tomorrow
Train RMSE 1: ,0.739347801638241
Test RMSE 1: ,0.9517311949260838
Baseline RMSE 1: ,1.224528726329681
Predicted adj_close_tomorrow,True adj_close_tomorrow,Relative Error on adj_close_tomorrow
110.034,110.494986432,0.00417625503297
111.235,110.646987101,0.00531563021214
112.074,112.694246114,0.00550341176627
112.626,111.720491827,0.00810470695472
112.961,113.050497682,0.000794575989935
113.479,112.98399739,0.00438269467199
112.113,109.316981246,0.0255729008542
108.058,108.898979406,0.00772278713367
109.907,110.133984843,0.00206239473211
110.418,109.715983003,0.00639737415904
110.379,109.250480953,0.0103258571687
108.713,106.78047008,0.0180935621848
107.14,108.414477273,0.0117528615104
107.142,106.352968198,0.0074230647449
106.962,106.039466818,0.00869657537639
105.688,104.243958913,0.0138557700147
104.759,102.814202619,0.0189179014065
101.921,101.408196429,0.00505815641537
102.595,103.939957575,0.0129388623289
105.818,107.017971125,0.0112126501787
106.762,106.191467487,0.00536866396337
107.402,107.293472338,0.00101413789975
107.708,106.913470665,0.00742709492493
107.46,106.409968449,0.0098712259953
107.832,108.290976729,0.00423532917446
108.357,108.214976395,0.00131096130001
108.332,106.894470582,0.0134495519822
106.896,104.861461632,0.0194038642592
105.533,103.86395724,0.0160741821953
102.672,100.937944359,0.0171809812396
101.544,100.947444401,0.00591000690655
102.031,102.362950633,0.00324326865776
104.667,106.295967947,0.0153214611979
106.408,106.409968449,2.19671927728e-05
105.485,103.787956906,0.0163534915337
105.437,104.709460963,0.00694339919319
104.548,104.310459206,0.00227897012672
103.752,101.479446743,0.0223941359738
101.975,100.690943272,0.01275107603
102.727,103.284454689,0.00539309076026
103.741,104.07295816,0.00318837402895
105.627,106.78047008,0.0108026245296
106.903,107.331472505,0.0039921212939
107.933,107.445473007,0.00454076116763
105.788,103.683456446,0.0202969858181
108.455,109.54498225,0.0099513252513
