dates,adj_open,adj_close,volume,price_m_ave_50,price_m_ave_100,volume_m_ave_50,relative_change,positive_sentiment,negative_sentiment,uncertainty_sentiment,news_volume
2012-12-24,67.4766540483,67.4530531046,43938300.0,73.8520642763,79.4425921165,132273295.0,0.00161361754568,0,0,0,0
2012-12-26,67.3015921035,66.5234741779,75609100.0,73.5612495657,79.3279914333,132068132.0,-0.0137811245598,0,0,0,0
2012-12-27,66.5935637935,66.7906705758,113780100.0,73.2716126429,79.2148032774,132375537.0,0.00401657311557,0,0,0,0
2012-12-28,66.1721183709,66.0812417703,88569600.0,72.9547621479,79.084355381,132398931.0,-0.0106216751446,0,0,0,0
2012-12-31,66.2032404944,69.0097946905,164873100.0,72.657680045,78.974389809,133292404.0,0.044317461987,0,0,0,0
2013-01-02,71.8168935237,71.1957478085,140129500.0,72.417685049,78.8883862563,133967582.0,0.0316759835009,0,0,0,0
2013-01-03,71.0466209666,70.2965648223,88241300.0,72.1906132686,78.7947454106,134238230.0,-0.0126297287944,0,0,0,0
2013-01-04,69.6312127242,68.3389962207,148583400.0,71.983242655,78.6770051883,135169958.0,-0.0278472867993,0,0,0,0
2013-01-07,67.6906186475,67.9370021253,121039100.0,71.7053916808,78.5539931179,135893002.0,-0.00588235294118,0,0,0,0
2013-01-08,68.6255791081,68.119844601,114676800.0,71.4845639026,78.4220972778,136342689.0,0.0026913533117,0,0,0,0
2013-01-09,67.7554564048,67.0552086257,101901100.0,71.2334745877,78.2773739202,136511277.0,-0.0156288667644,0,0,0,0
2013-01-10,68.5399932684,67.8864286746,150286500.0,71.0178321612,78.1420727013,137370786.0,0.0123960549217,0,0,0,0
2013-01-11,67.5609431328,67.4701702726,87626700.0,70.8081595386,77.99549755,137610718.0,-0.00613168802889,0,0,0,0
2013-01-14,65.1852877044,65.0646894758,183551900.0,70.5727825648,77.8096769244,138339334.0,-0.0356525081684,0,0,0,0
2013-01-15,64.6173089503,63.0119260789,219193100.0,70.2932014541,77.5813364003,138997803.0,-0.0315495764823,0,0,0,0
2013-01-16,64.1426965666,65.6274812094,172701200.0,70.1168850965,77.3908806353,138693016.0,0.0415088903523,0,0,0,0
2013-01-17,66.1747118812,65.1852877044,113419600.0,69.9115366411,77.1794725994,138413905.0,-0.00673793198839,0,0,0,0
2013-01-18,64.6453188614,64.8377573252,118230700.0,69.7038105237,76.972642765,138545890.0,-0.00533142356967,0,0,0,0
2013-01-22,65.429077672,65.4563095301,115386600.0,69.5657530431,76.7712344021,138606405.0,0.00954000000001,0,0,0,0
2013-01-23,65.9801986092,66.6538629078,215377400.0,69.5041701412,76.5657229561,139692658.0,0.0182954612992,0,0,0,0
2013-01-24,59.6507367392,58.41881935,365213100.0,69.2537407873,76.2789968253,142676247.0,-0.123549381815,0,0,0,0
2013-01-25,58.5731332124,57.0416653844,302006600.0,68.9867389027,75.9802208497,145189296.0,-0.0235738068812,0,0,0,0
2013-01-28,56.7751822018,58.3319367552,196379400.0,68.7453660867,75.7067350148,146396341.0,0.0226198054015,0,0,0,0
2013-01-29,59.4562234672,59.4263980988,142789500.0,68.5414902426,75.4424230546,146978433.0,0.0187626436654,0,0,0,0
2013-01-30,59.2617101952,59.2396653577,104288800.0,68.3630826695,75.1636859775,147101591.0,-0.00314225238397,0,0,0,0
2013-01-31,59.2591166849,59.0659001681,79833600.0,68.1758623485,74.8893288151,147058989.0,-0.00293325744806,0,0,0,0
2013-02-01,59.5353255311,58.8234069557,134871100.0,67.8851039095,74.6047513403,147429709.0,-0.00410546883577,0,0,0,0
2013-02-04,58.8610128549,57.3575549381,119279300.0,67.5775203319,74.3001334356,147798336.0,-0.0249195361756,0,0,0,0
2013-02-05,57.5824122805,59.3711563296,143336900.0,67.3081687269,74.0384956224,148011710.0,0.0351061232241,0,0,0,0
2013-02-06,59.1929821724,59.3070966253,148426600.0,67.012119527,73.7789920577,148236018.0,-0.00107897012956,0,0,0,0
2013-02-07,60.4121746498,61.0603095834,176145200.0,66.7043735956,73.5251468647,148216887.0,0.0295616048978,0,0,0,0
2013-02-08,61.8140761662,61.9418774207,158289600.0,66.4265781949,73.2630939952,148303883.0,0.0144376575114,0,0,0,0
2013-02-11,62.1400997747,62.5874041655,129372600.0,66.166465388,72.9967841985,148096424.0,0.0104214914312,0,0,0,0
2013-02-12,62.5326321993,61.0185785615,152263300.0,65.8583257329,72.7038145355,148623979.0,-0.025066155481,0,0,0,0
2013-02-13,60.9285960456,60.9025141569,118801900.0,65.5584463118,72.4069364859,148878240.0,-0.00190211583672,0,0,0,0
2013-02-14,60.5777816019,60.8477421907,88818800.0,65.2551113569,72.1092654978,148949241.0,-0.000899338343946,0,0,0,0
2013-02-15,61.1424675327,60.0092094697,97936300.0,64.9618345742,71.8075973104,149087183.0,-0.013780835423,0,0,0,0
2013-02-19,60.1317943465,59.9870398643,108945900.0,64.7642119957,71.5039070038,148747669.0,-0.000369436717662,0,0,0,0
2013-02-20,59.6870981445,58.534278665,119075600.0,64.5156133255,71.1976983588,148339009.0,-0.0242179177808,0,0,0,0
2013-02-21,58.1626117513,58.1704363179,111795600.0,64.2960326881,70.9101145863,148159991.0,-0.00621588503954,0,0,0,0
2013-02-22,58.5864424423,58.789881174,82663700.0,64.0977343539,70.6395148944,147545370.0,0.0106487916424,0,0,0,0
2013-02-25,59.1863258819,57.7453015325,93144800.0,63.8485450341,70.3376387049,146991593.0,-0.0177680175684,0,0,0,0
2013-02-26,57.8783191647,58.5499277982,125374900.0,63.6216415421,70.0621550245,146907565.0,0.0139340560072,0,0,0,0
2013-02-27,58.4795066987,57.9761262473,146837600.0,63.4074076,69.790890507,147016954.0,-0.0098002093681,0,0,0,0
2013-02-28,57.9083133367,57.5627283117,80628800.0,63.2365061799,69.5130140086,146253261.0,-0.00713048563781,0,0,0,0
2013-03-01,57.1193362042,56.1373530955,138112100.0,63.0136622965,69.2077968119,146573679.0,-0.0247621205256,0,0,0,0
2013-03-04,55.7891598816,54.7784866954,145688900.0,62.7245568849,68.8949923613,147103754.0,-0.024206100309,0,0,0,0
2013-03-05,54.9649721994,56.2252490603,159608400.0,62.4840714638,68.6149953278,147214823.0,0.0264111415308,0,0,0,0
2013-03-06,56.6642072468,55.5103444917,115062500.0,62.2411657098,68.3464600733,146770463.0,-0.0127150093704,0,0,0,0
2013-03-07,55.3588087185,56.1519589531,117118400.0,62.0173171884,68.0873352155,145845154.0,0.0115584665768,0,0,0,0
2013-03-08,56.0499787684,56.3003648997,97870500.0,61.7942634243,67.8231638503,145547969.0,0.00264293444686,0,0,0,0
2013-03-11,56.0434452553,57.1023829766,118559000.0,61.6058416003,67.583545583,145368356.0,0.0142453442046,0,0,0,0
2013-03-12,56.8063535401,55.871317831,116477900.0,61.3874545454,67.3295335941,145383098.0,-0.0215589101788,0,0,0,0
2013-03-13,55.8739260198,55.8608850755,101387300.0,61.1830474115,67.0689047797,145315716.0,-0.000186728287,0,0,0,0
2013-03-14,56.4451193819,56.4020842656,75968900.0,60.930893203,66.794286624,144700976.0,0.00968833897512,0,0,0,0
2013-03-15,57.1102075432,57.8574536538,160990200.0,60.6641273199,66.5409061844,145338284.0,0.0258034682081,0,0,0,0
2013-03-18,57.5692487839,59.4301915411,151549300.0,60.4467998543,66.3187065614,145662216.0,0.0271829779561,0,0,0,0
2013-03-19,59.9231392371,59.2697879257,131693800.0,60.2654156884,66.1243291717,145118939.0,-0.00269902571755,0,0,0,0
2013-03-20,59.6518875948,58.9555011671,77165200.0,60.0857856692,65.895588675,144523764.0,-0.00530264692292,0,0,0,0
2013-03-21,58.7129396024,59.0402673053,95813900.0,59.9041941233,65.6943790129,143714039.0,0.00143779861972,0,0,0,0
2013-03-22,59.2815247756,60.2374259956,98776300.0,59.7678384707,65.5006565292,143305484.0,0.0202769862832,0,0,0,0
2013-03-25,60.5999642482,60.4552097661,125283900.0,59.6192140925,65.3185231269,142917509.0,0.00361542291789,0,0,0,0
2013-03-26,60.6977713308,60.1364890864,73573500.0,59.4725404688,65.1403500037,141107162.0,-0.00527201346046,0,0,0,0
2013-03-27,59.5266945292,58.9555011671,82809300.0,59.3503567026,64.9615696337,140660247.0,-0.0196384580688,0,0,0,0
2013-03-28,58.6607758251,57.7270442104,110709900.0,59.2446590652,64.7689302597,140864101.0,-0.0208370199965,0,0,0,0
2013-04-01,57.6279330334,55.9339143638,97433000.0,59.0507877283,64.5838364124,140339997.0,-0.0310622147924,0,0,0,0
2013-04-02,55.763077993,56.0489354929,132379800.0,58.8680606841,64.3897986626,140340956.0,0.00205637546339,0,0,0,0
2013-04-03,56.2547215945,56.3355754494,90804000.0,58.6980170466,64.2009137851,140311703.0,0.00511410170501,0,0,0,0
2013-04-04,56.5664001642,55.7787271262,89611900.0,58.5044653985,64.0351092208,139223700.0,-0.00988448806685,0,0,0,0
2013-04-05,55.3588087185,55.1892764421,95923800.0,58.2751736692,63.8896719052,137542573.0,-0.0105676610867,0,0,0,0
2013-04-08,55.4044520236,55.5818088667,75207300.0,58.2184334595,63.7360871234,135969862.0,0.00711247637052,0,0,0,0
2013-04-09,55.6013702832,55.6822241381,76653500.0,58.1912446346,63.5889917686,135446892.0,0.00180662114919,0,0,0,0
2013-04-10,55.8282827147,56.81809039,93982000.0,58.1609677073,63.453166897,135054339.0,0.0203990819242,0,0,0,0
2013-04-11,56.5611837865,56.640733547,82091100.0,58.1052544163,63.3233723294,134682324.0,-0.00312148545985,0,0,0,0
2013-04-12,56.6172598472,56.0499787684,59653300.0,58.0414606845,63.202271677,133304080.0,-0.0104298574816,0,0,0,0
2013-04-15,55.6848323269,54.7524048067,79380000.0,57.9551907772,63.0655265629,130930646.0,-0.0231503024663,0,0,0,0
2013-04-16,54.9767090493,55.58572115,76442800.0,57.8904370611,62.8877704853,129636780.0,0.015219721329,0,0,0,0
2013-04-17,54.8071767729,52.5289237969,236264000.0,57.7938644383,62.6856923851,130392535.0,-0.0549924924925,0,0,0,0
2013-04-18,52.8145204779,51.1270222805,166574800.0,57.6289817573,62.4685752421,131125778.0,-0.0266881827209,0,0,0,0
2013-04-19,50.5949517515,50.9287999265,152318600.0,57.4614158233,62.2367676752,131966898.0,-0.0038770564979,0,0,0,0
2013-04-22,51.2039638521,51.9903327957,107480100.0,57.2800162876,61.9921949416,131465250.0,0.0208434691317,0,0,0,0
2013-04-23,52.6841110346,52.9631872434,166059600.0,57.100442484,61.7635103395,131792521.0,0.0187122181253,0,0,0,0
2013-04-24,51.3213323511,52.8760737352,242412800.0,56.9062158754,61.5363406317,132914488.0,-0.00164479353902,0,0,0,0
2013-04-25,53.6276233575,53.256608491,96209400.0,56.750976474,61.3046511035,132589835.0,0.00719672867001,0,0,0,0
2013-04-26,53.4430939951,54.4074718289,191024400.0,56.6210756275,61.0897609696,133521780.0,0.0216097752094,0,0,0,0
2013-04-29,54.8306504727,56.0917097903,160081600.0,56.5259549795,60.8905331682,134211896.0,0.0309560048417,0,0,0,0
2013-04-30,56.7411488184,57.7426933436,172884600.0,56.4806246569,60.7212296156,134548071.0,0.0294336464243,0,0,0,0
2013-05-01,57.9617812085,57.2875643862,126727300.0,56.4266351474,60.5954235715,133203749.0,-0.007882018158,0,0,0,0
2013-05-02,57.6122839002,58.1000152185,105457100.0,56.4179498785,60.466781602,131315289.0,0.0141819754604,0,0,0,0
2013-05-03,58.8550858957,58.681641336,90325200.0,56.4281739788,60.3621033334,130250939.0,0.0100107739271,0,0,0,0
2013-05-06,59.4288874466,60.0809346636,124160400.0,56.4539950486,60.2758647013,129916332.0,0.0238455042446,0,0,0,0
2013-05-07,60.6364788924,59.8133344857,120938300.0,56.4953557077,60.1719503709,129644851.0,-0.00445399492089,0,0,0,0
2013-05-08,59.8631508931,60.4891162214,118149500.0,56.5341394761,60.0778905091,129608486.0,0.0112981785993,0,0,0,0
2013-05-09,60.3639621555,59.9648702589,99621900.0,56.5739143564,59.9906609782,129041556.0,-0.00866678164884,0,0,0,0
2013-05-10,60.1224065339,59.4660053883,83713000.0,56.6119798979,59.9242430389,127354738.0,-0.00831928541717,0,0,0,0
2013-05-13,59.2743362537,59.6983713938,79237200.0,56.6832002639,59.8484312802,126253092.0,0.00390754354593,0,0,0,0
2013-05-14,59.5815319899,58.2700425009,111779500.0,56.75303138,59.7387941325,125806674.0,-0.0239257597748,0,0,0,0
2013-05-15,57.653025424,56.2995262617,185403400.0,56.754516924,59.6192941939,126537285.0,-0.0338169693146,0,0,0,0
2013-05-16,55.5630441763,57.0514994141,150801000.0,56.7853400224,59.5132528661,126841071.0,0.0133566515099,0,0,0,0
2013-05-17,57.6385845988,56.8784720721,106976100.0,56.7998702848,59.4085937366,126420161.0,-0.0030328272485,0,0,0,0
2013-05-20,56.7012437628,58.1479518878,112894600.0,56.8368220246,59.3155427244,127109724.0,0.0223191617043,0,0,0,0
2013-05-21,57.5204323926,57.7186655386,114005500.0,56.8491476758,59.227494638,127493688.0,-0.0073826564017,0,0,0,0
2013-05-22,58.2949857444,57.9410542467,110759600.0,56.8905424041,59.1389984748,127463483.0,0.00385297730063,0,0,0,0
2013-05-23,57.2316158885,58.0442405068,88255300.0,56.9342095128,59.0586284621,127460340.0,0.00178088337253,0,0,0,0
2013-05-24,57.8748890112,58.4393939965,69041700.0,56.9749557074,58.9529244552,126502026.0,0.0068077984349,0,0,0,0
2013-05-28,59.0629750848,57.9522130662,96536300.0,56.9768508956,58.8204891078,126066094.0,-0.00833651578121,0,0,0,0
2013-05-29,57.7633008165,58.4131379506,82644100.0,56.9565098238,58.701654839,126010122.0,0.00795353378384,0,0,0,0
2013-05-30,58.505034111,59.2835258698,88379900.0,56.9567845827,58.6111001355,125408087.0,0.0149005506237,0,0,0,0
2013-05-31,59.4043036806,59.041313847,96075700.0,56.9585008363,58.5221432527,125158453.0,-0.004085654812,0,0,0,0
2013-06-03,59.171937675,59.1706248727,93088100.0,56.9611079877,58.4326510555,124942566.0,0.00219017866076,0,0,0,0
2013-06-04,59.4988254455,58.9855197496,73182200.0,56.9360698627,58.3519541667,124655377.0,-0.00312832800852,0,0,0,0
2013-06-05,58.505034111,58.4341427873,72647400.0,56.8956485232,58.2574313078,123878986.0,-0.00934766642185,0,0,0,0
2013-06-06,58.4814036698,57.5611292636,104233500.0,56.8441413267,58.1583408977,124045054.0,-0.0149401271596,0,0,0,0
2013-06-07,57.3038200145,58.0010493114,101133900.0,56.8250522896,58.0877044961,123220874.0,0.00764265839529,0,0,0,0
2013-06-10,58.3842563002,57.6175797621,112538300.0,56.8228630006,58.0337610329,122154326.0,-0.00661142434209,0,0,0,0
2013-06-11,57.2040470404,57.4482282666,71528100.0,56.8531492787,57.9519685035,121142595.0,-0.00293923306522,0,0,0,0
2013-06-12,57.6976607019,56.738002227,66306800.0,56.8669306134,57.8674956487,120671467.0,-0.0123628884826,0,0,0,0
2013-06-13,56.778699098,57.2335850919,71458100.0,56.8848908062,57.7914539264,120203741.0,0.00873458432633,0,0,0,0
2013-06-14,57.1594117625,56.4570625366,67966500.0,56.8984575144,57.7014614565,119729540.0,-0.0135676029039,0,0,0,0
2013-06-17,56.6395420551,56.7130589834,64853600.0,56.9289331652,57.6020534172,118224302.0,0.00453435647017,0,0,0,0
2013-06-18,56.6552956826,56.6828645307,48756400.0,56.9509542785,57.584693869,115059735.0,-0.000532407407398,0,0,0,0
2013-06-19,56.634290846,55.5315369213,77735000.0,56.9479405342,57.5695925844,112817019.0,-0.0203117400468,0,0,0,0
2013-06-20,55.0458000735,54.7225881494,89327700.0,56.9060304894,57.5334990983,111746502.0,-0.0145673758865,0,0,0,0
2013-06-21,54.9394630879,54.2843747446,120279600.0,56.8589033133,57.4820788648,111521403.0,-0.00800790714859,0,0,0,0
2013-06-24,53.4835653469,52.8455434333,120186500.0,56.7948146066,57.4181376456,111680380.0,-0.0265054413543,0,0,0,0
2013-06-25,53.2603889574,52.8573586539,78540700.0,56.7569136836,57.3560522304,111667451.0,0.000223580265305,0,0,0,0
2013-06-26,53.0240845449,52.2587208091,91931000.0,56.6903736768,57.2904053689,111238050.0,-0.0113255346099,0,0,0,0
2013-06-27,52.4136314795,51.6955286262,84311500.0,56.6737057733,57.2337851058,110888372.0,-0.0107769990203,0,0,0,0
2013-06-28,51.3778304717,52.0565492563,144629100.0,56.6922963129,57.1606390351,110901294.0,0.00698359490071,0,0,0,0
2013-07-01,52.8652354677,53.7224953639,97763400.0,56.7481702216,57.1047930225,110394662.0,0.0320026227524,0,0,0,0
2013-07-02,53.8196427334,54.9394630879,117466300.0,56.8071528275,57.0435845575,109807873.0,0.0226528517668,0,0,0,0
2013-07-03,55.2505972309,55.2427204172,60232200.0,56.8527434909,56.9765929875,108827299.0,0.00551984515758,0,0,0,0
2013-07-05,55.1888955233,54.7989932427,68506200.0,56.8912018811,56.8987088783,108218635.0,-0.00803231939164,0,0,0,0
2013-07-08,55.1521370591,54.4878590997,74534600.0,56.9158268933,56.8334016836,107441348.0,-0.00567773465574,0,0,0,0
2013-07-09,54.2975027675,55.4462047723,88146100.0,56.9366015521,56.7788385898,107134790.0,0.0175882423804,0,0,0,0
2013-07-10,55.0851841422,55.2335308012,70351400.0,56.9194379723,56.7226964759,106950116.0,-0.00383568130698,0,0,0,0
2013-07-11,55.5249729098,56.0944665438,81573100.0,56.8864734363,56.6835490466,106786484.0,0.0155871936872,0,0,0,0
2013-07-12,56.1419899867,55.9923305255,69890800.0,56.8605687591,56.6436019533,106395933.0,-0.0018207859804,0,0,0,0
2013-07-15,55.7954101818,56.1144211386,60479300.0,56.8208568775,56.619403378,105809970.0,0.00218048814799,0,0,0,0
2013-07-16,55.9936433278,56.4760981699,54134500.0,56.7767460142,56.6024599965,105233359.0,0.00644534905485,0,0,0,0
2013-07-17,56.4111144564,56.4911953962,49747600.0,56.7049512289,56.5794731387,104904198.0,0.000267320633653,0,0,0,0
2013-07-18,56.8942256996,56.681289168,54719700.0,56.6423103225,56.5688330151,104519947.0,0.00336501591876,0,0,0,0
2013-07-19,56.8574672355,55.7875333681,67180400.0,56.5482786654,56.5412090708,103938002.0,-0.015768092311,0,0,0,0
2013-07-22,56.3796072014,55.9660744797,51949100.0,56.4683027499,56.5211085531,102989117.0,0.00320037651489,0,0,0,0
2013-07-23,55.9253776087,55.0051032025,92348900.0,56.3790847061,56.495532302,103106318.0,-0.0171706035514,0,0,0,0
2013-07-24,57.6228309713,57.8302537333,147984200.0,56.3417223529,56.5124613084,103205039.0,0.0513616076756,0,0,0,0
2013-07-25,57.8551969769,57.5663804728,57373400.0,56.3276491124,56.5403402462,102321884.0,-0.00456289301038,0,0,0,0
2013-07-26,57.1462837396,57.8932682433,50038100.0,56.359523952,56.557020438,101226181.0,0.00567844925885,0,0,0,0
2013-07-29,57.8683249998,58.7859738014,62014400.0,56.3942134397,56.5897767311,100695700.0,0.0154198507903,0,0,0,0
2013-07-30,59.0708518986,59.5119534685,77355600.0,56.4468830677,56.6233766762,100298072.0,0.0123495388463,0,0,0,0
2013-07-31,59.7311914511,59.4082420874,80739400.0,56.4720888717,56.6544554481,100126761.0,-0.00174269831465,0,0,0,0
2013-08-01,59.8313188819,59.9525299174,51562700.0,56.5167661592,56.6829569175,99456798.0,0.00916182352551,0,0,0,0
2013-08-02,60.1276577431,60.722357181,68695900.0,56.5723922179,56.731467311,98978978.0,0.0128406134765,0,0,0,0
2013-08-05,61.0046096736,61.6295035643,79713900.0,56.6440974791,56.7891534959,98762244.0,0.0149392484974,0,0,0,0
2013-08-06,61.4417728366,61.078126602,83714400.0,56.6968721312,56.8359139193,98839699.0,-0.00894663968474,0,0,0,0
2013-08-07,60.8877702697,61.0426809401,74714500.0,56.7586814887,56.8677661921,97976942.0,-0.000580333154224,0,0,0,0
2013-08-08,61.2978663717,60.9219031293,63944300.0,56.8088567922,56.882683308,97100892.0,-0.00197857972386,0,0,0,0
2013-08-09,60.6087105512,60.055007217,66716300.0,56.8242864192,56.8905355009,96451117.0,-0.0142296262554,0,0,0,0
2013-08-12,60.3734857457,61.7610478005,91108500.0,56.8786810982,56.9185909673,96590550.0,0.0284079656728,0,0,0,0
2013-08-13,62.2341403868,64.6960719182,220485300.0,56.9891900392,56.9751490134,97837264.0,0.0475222526532,0,0,0,0
2013-08-14,65.7942281729,65.8761604086,189093100.0,57.1270028523,57.0315363575,98740432.0,0.0182404967625,0,0,0,0
2013-08-15,65.601290973,65.798192636,122573500.0,57.2742838493,57.0849661862,98713328.0,-0.00118355065196,0,0,0,0
2013-08-16,66.0942058743,66.3822901866,90576500.0,57.4507070678,57.1474241972,98883358.0,0.00887710630436,0,0,0,0
2013-08-19,66.6479092085,67.0972150167,127629600.0,57.6326303819,57.2288413357,99331561.0,0.0107698126729,0,0,0,0
2013-08-20,67.357548088,66.2157827401,89672100.0,57.8045944414,57.313728721,99121183.0,-0.0131366447394,0,0,0,0
2013-08-21,66.5487976332,66.3862546496,83969900.0,57.9833549691,57.4182521239,98986552.0,0.00257449059014,0,0,0,0
2013-08-22,66.7324844195,66.4655439099,61051900.0,58.1779058028,57.5224182081,98273273.0,0.00119436260849,0,0,0,0
2013-08-23,66.5065100277,66.2091753017,55682900.0,58.357417607,57.6211542066,97922062.0,-0.00385716557977,0,0,0,0
2013-08-26,66.1734951346,66.4668653976,82741400.0,58.5576136642,57.7280355893,97853357.0,0.0038920601972,0,0,0,0
2013-08-27,65.810086025,64.5665661264,106047200.0,58.714683807,57.8218084861,97954591.0,-0.0285901743643,0,0,0,0
2013-08-28,64.2243008196,64.8713011834,76902000.0,58.8784525401,57.9147034093,97971538.0,0.00471970363699,0,0,0,0
2013-08-29,64.9709413538,64.9775487922,59914400.0,59.0673727775,58.0076566558,97804147.0,0.00163782145301,0,0,0,0
2013-08-30,65.0171934223,64.3849937204,68074300.0,59.2606208889,58.0833256892,97545070.0,-0.00911938173683,0,0,0,0
2013-09-03,65.1625570661,64.5652446387,82982200.0,59.4662382868,58.1625708001,97553981.0,0.00279957965256,0,0,0,0
2013-09-04,66.0162381017,65.9014008231,86258200.0,59.7273554346,58.2610850206,97820030.0,0.0206946661754,0,0,0,0
2013-09-05,66.107420751,65.4493198908,59091900.0,59.9791946593,58.3680541715,97617149.0,-0.00685995937364,0,0,0,0
2013-09-06,65.8682314825,65.8391587538,89881400.0,60.2508034182,58.4705885475,97751535.0,0.00595634704303,0,0,0,0
2013-09-09,66.7351273948,66.8897414524,85171800.0,60.5546876748,58.614196724,96240613.0,0.0159568062302,0,0,0,0
2013-09-10,66.8937059154,65.3660661675,185798900.0,60.820878013,58.7565871629,96432854.0,-0.0227789082719,0,0,0,0
2013-09-11,61.7148089469,61.807299869,224674100.0,60.9825741031,58.8653721623,97156409.0,-0.0544436357755,0,0,0,0
2013-09-12,61.911697395,62.4654007292,101012800.0,61.1330928559,58.9701228417,97091736.0,0.0106476235274,0,0,0,0
2013-09-13,62.0227287891,61.4359618334,74708900.0,61.2569576842,59.0548505876,96178229.0,-0.0164801455499,0,0,0,0
2013-09-16,60.9205816416,59.4828030554,135926700.0,61.3506338805,59.1209178808,95113368.0,-0.0317917831792,0,0,0,0
2013-09-17,59.1973617184,60.1699766444,99845200.0,61.4642762314,59.1900515623,95149726.0,0.0115524748956,0,0,0,0
2013-09-18,61.2086659539,61.4068891046,114215500.0,61.583489918,59.2600457351,94381637.0,0.0205569709216,0,0,0,0
2013-09-19,62.2024246827,62.4138627101,101135300.0,61.7270965562,59.3232672643,93792174.0,0.016398381682,0,0,0,0
2013-09-20,63.1671106826,61.7676552388,174825700.0,61.8405603301,59.3635168832,93811585.0,-0.0103535888207,0,0,0,0
2013-09-23,65.5590033675,64.837471099,190526700.0,62.0174631416,59.4390159503,94449579.0,0.0496994073726,0,0,0,0
2013-09-24,65.3977818716,64.6339619976,91086100.0,62.1878539588,59.5043554181,94305869.0,-0.00313875754118,0,0,0,0
2013-09-25,64.6471768744,63.6335958306,79239300.0,62.331003912,59.5538749631,94195010.0,-0.0154774074831,0,0,0,0
2013-09-26,64.2243008196,64.2533735483,59305400.0,62.486247475,59.5955993519,93546460.0,0.00973978775985,0,0,0,0
2013-09-27,63.9309305566,63.7948173264,57010100.0,62.6285180382,59.6354141803,92907178.0,-0.00713668709637,0,0,0,0
2013-09-30,63.0679991073,63.0019247237,65039100.0,62.7728058653,59.6605422654,92376074.0,-0.0124287933713,0,0,0,0
2013-10-01,63.2265776278,64.4833124031,88470900.0,62.9431506238,59.7057266868,92264564.0,0.0235133717881,0,0,0,0
2013-10-02,64.1754057757,64.6947504305,72296000.0,63.1369435683,59.7580141372,92150394.0,0.00327895729159,0,0,0,0
2013-10-03,64.8202917593,63.8820355127,80688300.0,63.2579792039,59.7998507784,92164905.0,-0.0125623008416,0,0,0,0
2013-10-04,63.9415024579,63.8318189812,64717100.0,63.3832879741,59.8554685432,91694281.0,-0.00078608220765,0,0,0,0
2013-10-07,64.2983041292,64.455561162,78073100.0,63.5145338325,59.9370288922,90620978.0,0.00977164979401,0,0,0,0
2013-10-08,64.744966962,63.555628058,72729300.0,63.6099269176,60.0020701787,89840261.0,-0.013962070733,0,0,0,0
2013-10-09,64.0445784963,64.3020042946,75431300.0,63.7057279341,60.0763055009,89524813.0,0.0117436686489,0,0,0,0
2013-10-10,64.9273322607,64.7050580344,69650700.0,63.811664253,60.1418765624,89092374.0,0.00626813649329,0,0,0,0
2013-10-11,64.355128099,65.1244982212,66934700.0,63.9151036191,60.2159348892,88621666.0,0.00648234001446,0,0,0,0
2013-10-14,64.7304305976,65.5510744414,65474500.0,64.0116779643,60.2920350911,88168815.0,0.00655016517454,0,0,0,0
2013-10-15,65.7446723853,65.8999471866,80018400.0,64.0970868368,60.3705921579,88086446.0,0.0053221514394,0,0,0,0
2013-10-16,66.1787810853,66.2215972858,62775300.0,64.1999562505,60.4484141908,88023782.0,0.00488088553783,0,0,0,0
2013-10-17,66.0717405839,66.6690530113,63398300.0,64.3124836919,60.5355825903,87692402.0,0.00675694552537,0,0,0,0
2013-10-18,66.8659546743,67.2491860989,72635500.0,64.4390293513,60.6239430718,87592316.0,0.00870168483647,0,0,0,0
2013-10-21,67.6297745482,68.8973455224,99526700.0,64.6158761174,60.7200812683,87703784.0,0.0245082434318,0,0,0,0
2013-10-22,69.563771755,68.69984919,133515900.0,64.7546521452,60.8166666217,88078186.0,-0.00286653035702,0,0,0,0
2013-10-23,68.5852101345,69.3728167865,78430800.0,64.8481870425,60.9186885408,87931613.0,0.00979576526711,0,0,0,0
2013-10-24,69.3781027372,70.291250718,96191200.0,64.9364888487,61.0317458505,88161703.0,0.0132391039317,0,0,0,0
2013-10-25,70.2126222016,69.5047012561,84448000.0,65.0106190211,61.1424514352,88279709.0,-0.0111898629467,0,0,0,0
2013-10-28,69.9119837564,70.0224601257,137610200.0,65.0834224199,61.2670647438,88613476.0,0.00744926400967,0,0,0,0
2013-10-29,70.8674193426,68.2783606972,158951800.0,65.1070453335,61.3698378577,89191655.0,-0.0249077142577,0,0,0,0
2013-10-30,68.6658208824,69.3643592654,88540900.0,65.170016864,61.4873056527,88951681.0,0.0159054575577,0,0,0,0
2013-10-31,69.3781027372,69.0744248704,68924100.0,65.2237802684,61.6035676188,88925641.0,-0.00417987563251,0,0,0,0
2013-11-01,69.2485969454,68.7213233646,68722500.0,65.2688958575,61.7234008301,88949798.0,-0.00511189932312,0,0,0,0
2013-11-04,68.8627225454,69.6093630797,61156900.0,65.3368996131,61.84715861,88846786.0,0.012922331404,0,0,0,0
2013-11-05,69.322600255,69.4374375336,66303300.0,65.3963110558,61.97696236,88830154.0,-0.00246986236355,0,0,0,0
2013-11-06,69.6713291871,69.2419895071,55843900.0,65.4898195234,62.1022516652,88740057.0,-0.00281473558805,0,0,0,0
